,url,label,Judul,Konten
22,https://www.antaranews.com/berita/2834525/menhan-as-kontak-mitranya-di-china-pascakesepakatan-dengan-solomon,Laporan dari China,Pemkab Lombok Tengah mendorong perlindungan perempuan dan anak,"['praya', 'lombok', 'perintah', 'lombok', 'nusa', 'tenggara', 'barat', 'dukung', 'penuh', 'implementasi', 'program', 'power', 'to', 'youth', 'lombok', 'libat', 'partisipasi', 'komponen', 'dorong', 'lindung', 'perempuan', 'anak', 'daerah', 'kerja', 'harap', 'laksana', 'program', 'cegah', 'keras', 'lindung', 'anak', 'kabupaten', 'lombok', 'jalan', 'optimal', 'capai', 'hasil', 'harap', 'bupati', 'lombok', 'pathul', 'bahri', 'penandatanganan', 'mou', 'denganrutgers', 'indonesia', 'kantor', 'bupati', 'kamis', 'koordinasi', 'konsolidasi', 'intensif', 'lanjut', 'butuh', 'proses', 'laksana', 'program', 'rutgers', 'kabupaten', 'lombok', 'penandatanganan', 'mou', 'perintah', 'kabupaten', 'lombok', 'rutgers', 'indonesia', 'penandatanganan', 'janji', 'kerja', 'pks', 'bappeda', 'dpakb', 'dinas', 'sehat', 'dinas', 'didik', 'rutgers', 'indonesia', 'wujud', 'nyata', 'komitmen', 'perintah', 'daerah', 'dukung', 'laksana', 'program', 'power', 'to', 'youth', 'kabupaten', 'lombok', 'giat', 'harap', 'rutgers', 'indonesia', 'program', 'power', 'to', 'youth', 'kontribusi', 'optimal', 'optimalisasi', 'capai', 'targettarget', 'bangun', 'kabupaten', 'lombok', 'kait', 'isu', 'lindung', 'perempuan', 'anak', 'project', 'manager', 'power', 'to', 'youth', 'indonesia', 'muhammad', 'rey', 'dwi', 'pangestu', 'program', 'implementasi', 'indonesia', 'enam', 'negara', 'senegal', 'ethiopia', 'uganda', 'malawi', 'kenya', 'danghana', 'target', 'utama', 'program', 'remaja', 'perempuan', 'perempuan', 'muda', 'usia', 'laksana', 'implementasi', 'pkrs', 'didik', 'sehat', 'reproduksi', 'seksual', 'tingkat', 'smpmts', 'tingkat', 'tahu', 'sadar', 'remaja', 'kait', 'bahaya', 'kawin', 'anak', 'hamil', 'remaja', 'harap', 'kolaborasi', 'aktif', 'cegah', 'isuisu', 'kawin', 'anak', 'hamil', 'remaja', 'keras', 'bas', 'gender', 'seksual', 'sunat', 'perempuan', 'wujud', 'masyarakat', 'kualitas', 'remaja', 'orang', 'muda']"
23,https://www.antaranews.com/berita/2834521/samsung-galaxy-m33-5g-meluncur-di-indonesia-harga-rp4-jutaan,Tekno,37 persen pegawai Pemprov Sulsel telah divaksin dosis penguat,"['makassar', 'plt', 'kepala', 'dinas', 'sehat', 'sulawesi', 'selatan', 'dr', 'bachtiar', 'baso', 'persen', 'total', 'aparatursipil', 'negara', 'asn', 'nonasn', 'lingkup', 'pemprov', 'sulsel', 'jalan', 'vaksinasi', 'dosis', 'kuat', 'bachtiar', 'baso', 'makassar', 'kamis', 'sesuai', 'perintah', 'gubernur', 'sulsel', 'proses', 'vaksinasi', 'kuat', 'pegawai', 'asn', 'nonasn', 'pemprov', 'sulsel', 'hadir', 'kebal', 'kelompok', 'temanteman', 'vaksinasi', 'booster', 'lebaran', 'capai', 'persen', 'alhamdulillah', 'cakup', 'vaksinasi', 'booster', 'capai', 'persen', 'acara', 'pekan', 'imunisasi', 'dunia', 'rumah', 'jabatangubernur', 'sulsel', 'vaksinasi', 'dosis', 'tiga', 'dominasi', 'tenaga', 'ajar', 'guru', 'sebar', 'kabupaten', 'kota', 'sulsel', 'asn', 'vaksinasi', 'kuat', 'lebaran', 'aku', 'harap', 'jalan', 'sesuai', 'rencana', 'persen', 'sisa', 'insya', 'allah', 'selesai', 'tunggu', 'perintah', 'gubernur', 'laksana', 'mudahmudahan', 'lebaran', 'persen', 'cepat', 'cakup', 'vaksinasi', 'sulsel', 'bachtiar', 'aku', 'lepas', 'peran', 'urus', 'pkk', 'sesulawesi', 'selatan', 'ketua', 'tim', 'gerak', 'pkksangat', 'peran', 'laksana', 'program', 'utama', 'sukses', 'laksana', 'vaksinasi', 'covid', 'sulawesi', 'selatan']"
24,https://www.antaranews.com/berita/2834357/ide-menu-sahur-dan-buka-praktis-ala-dokter,Lifestyle,Sri Mulyani minta perempuan tidak menyerah dengan diskriminasi gender,[]
25,https://www.antaranews.com/berita/2834485/polda-maluku-salurkan-bantuan-2000-paket-sembako,Humaniora,Anggota DPR: Defend ID perkuat industri pertahanan,"['jakarta', 'anggota', 'komisi', 'dpr', 'fadli', 'zon', 'nilai', 'bentuk', 'holding', 'bumn', 'tahan', 'nama', 'defend', 'id', 'kuat', 'industri', 'tahan', 'negeri', 'indonesia', 'negara', 'pulau', 'sulit', 'sistem', 'tahan', 'beda', 'darat', 'kuat', 'industri', 'tahan', 'salah', 'holding', 'fadli', 'kompleks', 'parlemen', 'jakarta', 'kamis', 'nilai', 'defend', 'id', 'jalan', 'efisien', 'holding', 'indonesia', 'hasil', 'produkproduk', 'tahan', 'butuh', 'darat', 'laut', 'udara', 'ancam', 'fisik', 'serang', 'indonesia', 'laut', 'cina', 'selatan', 'ancam', 'nyata', 'kapalkapal', 'negara', 'asing', 'masuk', 'wilayah', 'zona', 'ekonomi', 'ekslusif', 'zee', 'indonesia', 'puluh', 'ratus', 'nelayan', 'teritorial', 'salah', 'ancam', 'nyata', 'fadli', 'nilai', 'ancam', 'alat', 'utama', 'sistem', 'senjata', 'alutsista', 'kuat', 'kapal', 'kapal', 'cepat', 'drone', 'satelit', 'contoh', 'alutsista', 'pantau', 'kondisi', 'lcs', 'kapalkapal', 'pasuk', 'wilayah', 'teritorial', 'indonesia', 'zee', 'presiden', 'joko', 'widodo', 'resmi', 'luncur', 'holding', 'bumn', 'industri', 'tahan', 'nama', 'defence', 'industry', 'indonesia', 'singkat', 'defend', 'id', 'acara', 'luncur', 'hanggar', 'fasilitas', 'kapal', 'selam', 'pt', 'pal', 'indonesia', 'surabaya', 'jawa', 'timur', 'rabu', 'presiden', 'bentuk', 'defend', 'id', 'jalan', 'butuh', 'indonesia', 'upaya', 'bangun', 'mandiri', 'industri', 'tahan', 'penuh', 'butuh', 'negeri', 'pasuk', 'pasar', 'negeri']"
26,https://www.antaranews.com/berita/2834581/wapres-bertolak-ke-jateng-diy-tinjau-candi-borobudur-dan-pusat-riset,Politik,"Februari-April 2022, 1.686 wisman masuk ke Kabupaten Bintan","['bintan', 'periode', 'februari', 'april', 'wisman', 'masuk', 'kabupaten', 'bintan', 'kepri', 'labuh', 'bandar', 'bentan', 'telan', 'bbt', 'lago', 'februari', 'orang', 'maret', 'orang', 'april', 'datang', 'group', 'general', 'manager', 'pt', 'bintan', 'resort', 'cakrawala', 'brc', 'abdul', 'wahab', 'bintan', 'kamis', 'wahab', 'sebut', 'kunjung', 'wisman', 'pariwisata', 'kepri', 'geliat', 'hantam', 'pandemi', 'covid', 'wisman', 'negara', 'daerah', 'iring', 'longgar', 'atur', 'masuk', 'wisman', 'kepri', 'angka', 'datang', 'wisman', 'dominasi', 'singapura', 'masuk', 'nikmat', 'wisata', 'kabupaten', 'bintan', 'wahab', 'wisata', 'bahari', 'pilih', 'wisman', 'libur', 'bintan', 'salah', 'tuju', 'wisata', 'inap', 'laut', 'kelong', 'semenjak', 'pintu', 'batas', 'buka', 'turisturis', 'singapura', 'india', 'china', 'singapura', 'manager', 'kelong', 'bintan', 'black', 'coral', 'teluk', 'bakau', 'bintan', 'lucky', 'fernando', 'lucky', 'meyebut', 'wisman', 'mes', 'inap', 'hotel', 'langsung', 'bintan', 'black', 'coral', 'aktivitas', 'nikmat', 'selam', 'snorkeling', 'inap', 'enam', 'malam', 'wisman', 'inap', 'malam', 'wisatawan', 'lokal', 'malam', 'inap', 'lucky', 'tarif', 'turis', 'kena', 'biaya', 'rp', 'ribu', 'rp', 'ribu', 'orang', 'malam', 'paket', 'komplit', 'jemput', 'inap', 'makan', 'selam', 'rp', 'juta', 'orang', 'masuk', 'reservasi', 'wisman', 'minggu', 'lucky', 'kepala', 'dinas', 'pariwisata', 'provinsi', 'kepri', 'buralimar', 'harap', 'angka', 'datang', 'ramai', 'syarat', 'jalan', 'singapura', 'indonesia', 'longgar', 'wisman', 'singapura', 'boleh', 'hasil', 'tes', 'negatif', 'antigen', 'syarat', 'berangkat', 'tentu', 'dasar', 'addendum', 'surat', 'edar', 'kasatgas', 'covid', 'nomor', 'keluar', 'tanggal', 'april', 'moga', 'kelola', 'labuh', 'tugas', 'labuh', 'kepri', 'buralimar', 'addendum', 'surat', 'edar', 'kasatgas', 'hasil', 'tes', 'antigen', 'syarat', 'berangkat', 'laku', 'wisman', 'tetap', 'minimal', 'singapura', 'terima', 'dosis', 'vaksin', 'covid', 'ubah', 'atur', 'baru', 'laku', 'jalan', 'negeri', 'ppln', 'singapura', 'kepri', 'wajib', 'jalan', 'tes', 'covid', 'karantina', 'pintu', 'masuk', 'indonesia', 'syarat', 'patuh', 'protokol', 'sehat', 'tetap', 'perintah', 'pasang', 'aplikasi', 'pedulilindungi', 'lampir', 'hasil', 'tes', 'antigen', 'rtpcr', 'ambil', 'berangkat', 'sertifikat', 'vaksin', 'dosis', 'suntik', 'minimal', 'berangkat', 'lampir', 'bukti', 'milik', 'asuransi', 'sehat', 'cakup', 'tangan', 'covid', 'milik', 'gejala', 'covid', 'suhu', 'tubuh', 'derajat']"
27,https://www.antaranews.com/berita/2834577/37-persen-pegawai-pemprov-sulsel-telah-divaksin-dosis-penguat,Humaniora,Ketua YLKI sebut Puan Maharani bisa atasi persoalan harga minyak,"['jakarta', 'ketua', 'yayasan', 'lembaga', 'konsumen', 'indonesia', 'ylki', 'tulus', 'abadi', 'puan', 'maharani', 'ketua', 'dpr', 'ri', 'peran', 'atas', 'mahal', 'harga', 'minyak', 'goreng', 'fungsi', 'awas', 'optimal', 'tulus', 'terang', 'tulis', 'terima', 'jakarta', 'kamis', 'fungsi', 'awas', 'puan', 'awas', 'kerja', 'perintah', 'selesai', 'minyak', 'goreng', 'kait', 'lonjak', 'harga', 'dorong', 'selesai', 'puan', 'maharani', 'fungsi', 'awas', 'optimal', 'kerja', 'perintah', 'atas', 'harga', 'minyak', 'goreng', 'dpr', 'ya', 'awas', 'perintah', 'tulus', 'tulus', 'apresiasi', 'kerja', 'jaksa', 'agung', 'ri', 'jagung', 'tetap', 'sangka', 'seleweng', 'minyak', 'jagung', 'tetap', 'direktur', 'jenderal', 'dagang', 'negeri', 'menteri', 'dagang', 'dirjen', 'pln', 'kemendag', 'indrasari', 'wisnu', 'wardhana', 'iww', 'sangka', 'seleweng', 'minyak', 'goreng', 'sangka', 'komisaris', 'pt', 'wilmar', 'nabati', 'indonesia', 'master', 'parulian', 'tumanggor', 'mpt', 'senior', 'manager', 'corporate', 'affair', 'permata', 'hijau', 'group', 'phg', 'stanley', 'ma', 'sma', 'general', 'manager', 'pt', 'musim', 'mas', 'pierre', 'togar', 'sitanggung', 'pt', 'jagung', 'sangka', 'usaha', 'intens', 'usaha', 'dekat', 'sangka', 'iww', 'kantong', 'izin', 'ekspor', 'minyak', 'sawit', 'mentah', 'tulus', 'langkah', 'atas', 'tinggi', 'harga', 'minyak', 'goreng', 'pasar', 'optimal', 'dasar', 'harga', 'minyak', 'goreng', 'pengaruh', 'struktur', 'pasar', 'sisi', 'hulu', 'benah', 'sisi', 'minyak', 'goreng', 'rusak', 'struktur', 'pasar', 'sisi', 'hulu', 'perintah', 'serius', 'atas', 'mahal', 'harga', 'minyak', 'goreng', 'baik', 'sisi', 'hulu', 'tulus', 'muka', 'mahal', 'harga', 'minyak', 'goreng', 'serius', 'kerja', 'atas']"
28,https://www.antaranews.com/berita/2834621/ilmuwan-tingkatkan-akurasi-proyeksi-hasil-panen-dengan-pembelajaran-mesin,Humaniora,Ilmuwan tingkatkan akurasi proyeksi hasil panen dengan pembelajaran mesin,"['jakarta', 'hasil', 'panen', 'gandum', 'musim', 'dingin', 'china', 'utara', 'prediksi', 'model', 'proyeksi', 'hibrida', 'dukung', 'ajar', 'mesin', 'machine', 'learning', 'studi', 'institut', 'fisika', 'atmosfer', 'akademi', 'ilmu', 'tahu', 'china', 'china', 'produsen', 'konsumen', 'gandum', 'besar', 'dunia', 'proyeksi', 'hasil', 'akurat', 'perhati', 'utama', 'teliti', 'model', 'hibrida', 'aju', 'dekat', 'gabung', 'ajar', 'mesin', 'prediksi', 'atmosfer', 'dinamis', 'kembang', 'ilmuwan', 'china', 'amerika', 'serikat', 'model', 'terap', 'china', 'utara', 'periode', 'subseasonaltoseasonal', 'ss', 'model', 'statistik', 'kembang', 'ajar', 'mesin', 'gambar', 'hubung', 'nonlinier', 'input', 'proyeksi', 'milik', 'unggul', 'proyeksi', 'hasil', 'panen', 'banding', 'model', 'linier', 'hasil', 'studi', 'model', 'hibrida', 'unggul', 'model', 'konvensional', 'metrik', 'nilai', 'prediksi', 'nilai', 'kurang', 'persen', 'banding', 'model', 'konvensional', 'hasil', 'model', 'capai', 'hasil', 'prediksi', 'baik', 'musim', 'panen', 'studi', 'gabung', 'ajar', 'mesin', 'prediksi', 'atmosfer', 'dinamis', 'alat', 'guna', 'proyeksi', 'hasil', 'panen', 'dukung', 'praktisi', 'tani', 'buat', 'bijak', 'usaha', 'asuransi', 'tani', 'studi', 'terbit', 'jurnal', 'remote', 'sensing', 'weather', 'and', 'forecasting', 'atmospheric', 'and', 'oceanic', 'science', 'letters']"
29,https://www.antaranews.com/berita/2834405/februari-april-2022-1686-wisman-masuk-ke-kabupaten-bintan,Ekonomi,Pertumbuhan penetrasi internet perlu diantisipasi di beberapa hal,"['jakarta', 'ketua', 'asosiasi', 'selenggara', 'jasa', 'internet', 'indonesia', 'apjii', 'muhammad', 'arif', 'angga', 'tumbuh', 'penetrasi', 'internet', 'tingkat', 'antisipasi', 'tumbuh', 'penetrasi', 'internet', 'tingkat', 'apjii', 'antisipasi', 'butuh', 'infrastruktur', 'internet', 'titik', 'tukar', 'trafik', 'internet', 'pusat', 'data', 'segi', 'kapasitas', 'andal', 'efisiensi', 'arif', 'kutip', 'terang', 'pers', 'kamis', 'tingkat', 'penetrasi', 'internet', 'catat', 'persen', 'tingkat', 'persen', 'persen', 'populasi', 'negeri', 'akses', 'internet', 'ponsel', 'pintar', 'harap', 'indonesia', 'pasar', 'pusat', 'data', 'structure', 'research', 'pusat', 'data', 'kolokasi', 'jakarta', 'tumbuh', 'tingkat', 'tingkat', 'tumbuh', 'tahun', 'majemuk', 'cagr', 'persen', 'indikasi', 'tumbuh', 'apjii', 'komitmen', 'dukung', 'visi', 'indonesia', 'kuat', 'ekonomi', 'digital', 'besar', 'kawasan', 'kuat', 'daulat', 'internet', 'arif', 'apjii', 'sedia', 'layan', 'strategis', 'anggota', 'akses', 'indonesia', 'internet', 'exchange', 'iix', 'bantu', 'seminar', 'latih', 'wawas', 'kait', 'industri', 'layan', 'sedia', 'dukung', 'anggota', 'sedia', 'layan', 'internet', 'kualitas', 'masyarakat', 'indonesia', 'jalan', 'program', 'perintah', 'indonesia', 'upaya', 'transformasi', 'digital', 'bangun', 'infrastruktur', 'digital', 'internet', 'inklusif', 'luas', 'konektivitas', 'indonesia', 'apjii', 'sedia', 'layan', 'teknologi', 'pusat', 'data', 'asia', 'princeton', 'digital', 'group', 'pdg', 'umum', 'kerja', 'rangka', 'dorong', 'infrastruktur', 'internet', 'indonesia', 'mitra', 'strategis', 'bantu', 'anggota', 'apjii', 'jakarta', 'bandung', 'surabaya', 'pekanbaru', 'milik', 'akses', 'mudah', 'iix', 'kuat', 'infrastruktur', 'konektivitas', 'internet', 'indonesia', 'kolaborasi', 'cakup', 'mw', 'jakarta', 'cibitung', 'jc', 'kembang', 'fasilitas', 'pusat', 'data', 'luncur', 'pdg', 'kerja', 'pdg', 'buka', 'pilih', 'segi', 'lokasi', 'kerja', 'bantu', 'fasilitas', 'anggota', 'apjii', 'jangkau', 'konten', 'digital', 'manfaat', 'jejak', 'luas', 'pdg', 'pasar', 'langkah', 'sedia', 'konten', 'kolokasi', 'pdg', 'akses', 'mudah', 'iix', 'apjii', 'luas', 'komunitas', 'sedia', 'layan', 'internet', 'luas', 'masyarakat', 'indonesia', 'kontribusi', 'bangun', 'infrastruktur', 'digital', 'kuat', 'indonesia', 'dorong', 'maju', 'bangsa', 'luas', 'salah', 'fokus', 'utama', 'pdg', 'managing', 'director', 'princeton', 'digital', 'group', 'indonesia', 'stephanus', 'tumbelaka', 'pusat', 'tumbuh', 'ekonomi', 'digitalisasi', 'cepat', 'sektor', 'perintah', 'indonesia', 'pdg', 'layan', 'butuh', 'usaha', 'sedia', 'global', 'usaha', 'sedia', 'internet', 'negeri', 'usaha', 'sedia', 'skalabilitas', 'konektivitas', 'andal', 'tanding', 'imbuh']"
30,https://www.antaranews.com/video/2834421/kilas-nusantara-siang,Video,Kilas NusAntara Siang,[]
31,https://www.antaranews.com/berita/2834353/ketua-ylki-sebut-puan-maharani-bisa-atasi-persoalan-harga-minyak,Politik,KPK dalami penerimaan gratifikasi izin usaha di Pemkab Sidoarjo,"['jakarta', 'komisi', 'berantas', 'korupsi', 'kpk', 'dalam', 'duga', 'terima', 'gratifikasi', 'kait', 'beri', 'izin', 'usaha', 'perintah', 'kabupaten', 'sidoarjo', 'jawa', 'timur', 'dalam', 'kpk', 'periksa', 'saksi', 'gedung', 'kpk', 'jakarta', 'rabu', 'sidi', 'duga', 'terima', 'gratifikasi', 'lingkung', 'pemkab', 'sidoarjo', 'dalam', 'tahu', 'duga', 'terima', 'bentuk', 'gratifikasi', 'uang', 'barang', 'kait', 'perkara', 'beri', 'izin', 'usaha', 'pemkab', 'sidoarjo', 'plt', 'juru', 'bicara', 'kpk', 'ali', 'fikri', 'terang', 'jakarta', 'kamis', 'saksi', 'periksa', 'masingmasing', 'vice', 'president', 'vp', 'regional', 'east', 'pt', 'indosat', 'tbk', 'sigit', 'pramudiantoro', 'rudy', 'cuis', 'efendi', 'direktur', 'pt', 'cipta', 'karya', 'multi', 'teknik', 'duga', 'gratifikasi', 'kembang', 'suap', 'ada', 'proyek', 'infrastruktur', 'kabupaten', 'sidoarjo', 'jerat', 'bekas', 'bupati', 'sidoarjo', 'saiful', 'ilah', 'kawankawan', 'kpk', 'informasi', 'konstruksi', 'perkara', 'pihakpihak', 'tetap', 'sangka', 'publikasi', 'konstruksi', 'perkara', 'pihakpihak', 'tetap', 'sangka', 'upaya', 'paksa', 'tangkap', 'tahan', 'sangka', 'saiful', 'vonis', 'penjara', 'tambah', 'denda', 'rp', 'juta', 'subsider', 'kurung', 'majelis', 'hakim', 'adil', 'tindak', 'pidana', 'korupsi', 'surabaya', 'tanggal', 'oktober', 'putus', 'kuasa', 'hukum', 'aju', 'banding', 'adil', 'surabaya', 'putus', 'banding', 'tanggal', 'november', 'majelis', 'hakim', 'kurang', 'hukum', 'saiful', 'penjara', 'saiful', 'tangkap', 'kpk', 'tanggal', 'januari', 'nyata', 'bebas', 'januari', 'kpk', 'tetap', 'orang', 'sangka', 'bekas', 'kepala', 'dinas', 'kerja', 'bina', 'marga', 'sumber', 'daya', 'air', 'kabupaten', 'sidoarjosunarti', 'setyaningsih', 'bekas', 'kabid', 'jalan', 'jembatan', 'dinas', 'kerja', 'bina', 'marga', 'sumber', 'daya', 'air', 'kabupaten', 'sidoarjo', 'judi', 'tetrahastoto', 'bekas', 'kabag', 'ada', 'barang', 'jasa', 'kabupaten', 'sidoarjosanadjihitu', 'sangadji', 'kontraktor', 'beri', 'suap', 'ibnu', 'gofur', 'totok', 'sumedi']"
32,https://www.antaranews.com/berita/2834481/pbnu-luncurkan-program-1-juta-vaksin-booster-di-seluruh-indonesia,Politik,Polda Metro kerahkan 9.915 personel kawal demo mahasiswa,"['jakarta', 'polda', 'metro', 'jaya', 'kerah', 'personel', 'gabung', 'awal', 'demo', 'mahasiswa', 'buruh', 'gedung', 'parlemenri', 'patung', 'kuda', 'monas', 'jakarta', 'pusat', 'kuat', 'polri', 'bantu', 'unsur', 'tni', 'kodam', 'jaya', 'satpol', 'pp', 'bantu', 'kepala', 'bidang', 'humas', 'polda', 'metro', 'jaya', 'komisaris', 'polisi', 'endra', 'zulpan', 'jakarta', 'kamis', 'total', 'personel', 'personel', 'kodam', 'jaya', 'massa', 'unjuk', 'asal', 'kalang', 'buruh', 'mahasiswa', 'salah', 'satu', 'badan', 'eksekutif', 'mahasiswa', 'bem', 'universitas', 'indonesia', 'ui', 'pemberitahuan', 'terima', 'lapang', 'direktorat', 'lintas', 'polda', 'metro', 'jaya', 'atur', 'skema', 'alih', 'arus', 'lintas', 'kait', 'aksi', 'unjuk', 'mahasiswa', 'direktur', 'lintas', 'polda', 'metro', 'jaya', 'kombes', 'pol', 'sambodo', 'purnomo', 'yogo', 'alih', 'arus', 'lintas', 'rencana', 'laksana', 'wib', 'wib', 'polisi', 'tutup', 'arus', 'lintas', 'rekayasa', 'lintas', 'laku', 'pagi', 'wib', 'sambodo']"
33,https://www.antaranews.com/berita/2834573/pertumbuhan-penetrasi-internet-perlu-diantisipasi-di-beberapa-hal,Tekno,"PBNU luncurkan program ""1 Juta Vaksin Booster"" di seluruh Indonesia","['jakarta', 'urus', 'nahdlatul', 'ulama', 'pbnu', 'polisi', 'ri', 'polri', 'menteri', 'agama', 'kemenag', 'ri', 'resmi', 'luncur', 'program', 'juta', 'vaksin', 'jelang', 'mudik', 'lebaran', 'raya', 'idul', 'fitri', 'hijriah', 'simbolis', 'luncur', 'program', 'giat', 'vaksinasi', 'sasar', 'juta', 'masyarakat', 'daerah', 'indonesia', 'serentak', 'tabuh', 'rebana', 'ketua', 'pbnu', 'kh', 'yahya', 'cholil', 'staquf', 'kapolri', 'jenderal', 'pol', 'listyo', 'sigit', 'prabowo', 'menteri', 'agama', 'yaqut', 'cholil', 'qoumas', 'kantor', 'pusat', 'pbnu', 'jakarta', 'pusat', 'kamis', 'program', 'giat', 'hasil', 'kerja', 'nu', 'polri', 'kemenag', 'siap', 'cepat', 'kerja', 'efektif', 'efisien', 'gus', 'yahya', 'sapa', 'akrab', 'kh', 'yahya', 'cholil', 'staquf', 'sambut', 'gus', 'yahya', 'program', 'vaksinasi', 'booster', 'kantorkantor', 'nu', 'tingkat', 'provinsi', 'kabupatenkota', 'camat', 'vaksinasi', 'pesantren', 'lembaga', 'didik', 'nu', 'gerejagereja', 'vaksinasi', 'ikut', 'masyarakat', 'vaksinasi', 'anggota', 'nu', 'masyarakat', 'sesuai', 'prinsip', 'hikmat', 'inklusif', 'nu', 'abdi', 'masyarakat', 'inklusif', 'gus', 'yahya', 'masyarakat', 'milik', 'minat', 'ikut', 'program', 'vaksinasi', 'booster', 'orang', 'daftar', 'daring', 'ikut', 'vaksinasi', 'kantor', 'pusat', 'pbnu', 'tambah', 'rombong', 'langsung', 'gus', 'yahya', 'dasar', 'hitung', 'mutakhir', 'pbnu', 'indonesia', 'juta', 'ribu', 'orang', 'ikut', 'program', 'juta', 'vaksin', 'hasil', 'lapor', 'mutakhir', 'insya', 'allah', 'vaksinasi', 'capai', 'juta', 'ribu', 'orang', 'hasil', 'capai', 'kerja', 'nu', 'polri', 'kemenag', 'minat', 'dukung', 'masyarakat', 'gus', 'yahya', 'sempat', 'menteri', 'agama', 'yaqut', 'cholil', 'qoumas', 'sambut', 'terima', 'kasih', 'kerja', 'nu', 'polri', 'terima', 'kasih', 'masyarakat', 'sedia', 'partisipasi', 'program', 'vaksinasi', 'kapolri', 'jenderal', 'pol', 'listyo', 'sigit', 'prabowo', 'giat', 'vaksinasi', 'harap', 'jaga', 'masyarakat', 'papar', 'virus', 'covid', 'mudik', 'lebaran', 'raya', 'raya', 'idul', 'fitri']"
34,https://www.antaranews.com/berita/2834617/film-mengejar-surga-dipastikan-tayang-26-mei,Hiburan,PAN pertanyakan status pelapor yang laporkan Eddy Soeparno,"['jakarta', 'ketua', 'dpp', 'pan', 'sarifuddin', 'sudding', 'status', 'lapor', 'muannas', 'alaidid', 'kuasa', 'hukum', 'sah', 'somasi', 'layang', 'sekjen', 'pan', 'eddy', 'soeparno', 'lampir', 'surat', 'kuasa', 'khusus', 'wakil', 'ade', 'armando', 'jelas', 'status', 'hukum', 'saudara', 'muannas', 'alaidid', 'kuasa', 'hukum', 'ade', 'armando', 'sah', 'sudding', 'jakarta', 'kamis', 'status', 'lapor', 'somasi', 'layang', 'sekjen', 'pan', 'eddy', 'soeparno', 'lampir', 'surat', 'kuasa', 'khusus', 'wakil', 'ade', 'armando', 'tindak', 'pidana', 'keroyok', 'pasal', 'duga', 'aniaya', 'pasal', 'kuhp', 'gedung', 'dprmpr', 'tanggal', 'april', 'lapor', 'tindak', 'pidana', 'cemar', 'nama', 'berita', 'bohong', 'media', 'elektronik', 'pasal', 'kuhp', 'pasal', 'uu', 'ri', 'no', 'atur', 'hukum', 'pidana', 'pasal', 'ayat', 'jo', 'pasal', 'ayat', 'uu', 'ri', 'no', 'informasi', 'transaksi', 'elektronik', 'ite', 'sesuai', 'lapor', 'spkt', 'polda', 'metro', 'jaya', 'tanggal', 'april', 'wib', 'sudding', 'tekan', 'absah', 'status', 'muannas', 'alaidid', 'kuasa', 'hukum', 'ade', 'armando', 'khusus', 'duga', 'cemar', 'nama', 'berita', 'bohong', 'media', 'dpp', 'pan', 'muannas', 'benarbenar', 'kuasa', 'ade', 'armando', 'lapor', 'polisi', 'pan', 'buang', 'tindak', 'hukum', 'tuju', 'kapasitas', 'kirim', 'somasi', 'lapor', 'eddy', 'soeparno', 'laku', 'anggota', 'komisi', 'iii', 'dpr', 'ri', 'muannas', 'alaidid', 'terima', 'kuasa', 'ade', 'armando', 'surat', 'kuasa', 'penting', 'baca', 'ajar', 'surat', 'kuasa', 'kirim', 'dpp', 'pan', 'somasi', 'tanggal', 'april', 'nyata', 'sekjen', 'pan', 'soal', 'ranah', 'hukum', 'ditweet', 'tanggal', 'april', 'masuk', 'akal', 'surat', 'kuasa', 'ditandatangani', 'kasus', 'sudding', 'nilai', 'salah', 'fatal', 'serius', 'perhati', 'polisi', 'muannas', 'milik', 'legal', 'standing', 'polda', 'metro', 'jaya', 'samping', 'lapor', 'sangkut']"
